Indicateurs: Clé,Date,Milieu,Sexe,trancheAge,Regions,FaitsValeur
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Tebourba,214
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Tebourba,332
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Tebourba,187
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Tebourba,76
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Tebourba,58
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Tebourba,29
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Tebourba,27
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Tebourba,5
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Tebourba,67
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Tebourba,143
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Tebourba,130
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Tebourba,80
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Tebourba,46
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Tebourba,35
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Tebourba,32
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Tebourba,44
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Tebourba,14
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Tebourba,41
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Tebourba,98
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Tebourba,118
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Tebourba,81
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Tebourba,40
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Tebourba,27
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Tebourba,19
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Tebourba,22
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Tebourba,6
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de El Battane,8
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de El Battane,52
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de El Battane,73
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de El Battane,34
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de El Battane,18
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de El Battane,18
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de El Battane,8
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de El Battane,15
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de El Battane,5
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de El Battane,9
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de El Battane,44
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de El Battane,89
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de El Battane,47
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de El Battane,22
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de El Battane,9
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de El Battane,7
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de El Battane,5
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de El Battane,7
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de El Battane,59
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de El Battane,100
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de El Battane,100
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de El Battane,87
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de El Battane,37
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de El Battane,26
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de El Battane,20
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de El Battane,20
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de El Battane,10
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de El Battane,17
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de El Battane,66
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de El Battane,75
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de El Battane,49
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de El Battane,24
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de El Battane,8
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de El Battane,3
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de El Battane,8
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de El Battane,0
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Menzel Temime,79
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Menzel Temime,180
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Menzel Temime,205
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Menzel Temime,104
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Menzel Temime,54
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Menzel Temime,25
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Menzel Temime,17
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Menzel Temime,14
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Menzel Temime,7
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Menzel Temime,34
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Menzel Temime,165
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Menzel Temime,279
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Menzel Temime,179
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Menzel Temime,62
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Menzel Temime,27
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Menzel Temime,15
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Menzel Temime,14
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Menzel Temime,7
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Menzel Temime,30
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Menzel Temime,86
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Menzel Temime,84
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Menzel Temime,51
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Menzel Temime,27
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Menzel Temime,10
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Menzel Temime,8
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Menzel Temime,11
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Menzel Temime,1
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Menzel Temime,22
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Menzel Temime,56
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Menzel Temime,105
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Menzel Temime,65
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Menzel Temime,21
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Menzel Temime,12
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Menzel Temime,0
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Menzel Temime,6
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Menzel Temime,2
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de El Mida,10
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de El Mida,26
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de El Mida,29
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de El Mida,14
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de El Mida,10
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de El Mida,4
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de El Mida,3
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de El Mida,8
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de El Mida,1
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de El Mida,5
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de El Mida,15
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de El Mida,30
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de El Mida,24
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de El Mida,8
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de El Mida,2
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de El Mida,3
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de El Mida,2
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de El Mida,1
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de El Mida,56
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de El Mida,98
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de El Mida,90
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de El Mida,43
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de El Mida,38
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de El Mida,24
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de El Mida,19
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de El Mida,22
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de El Mida,9
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de El Mida,32
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de El Mida,59
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de El Mida,109
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de El Mida,40
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de El Mida,14
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de El Mida,3
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de El Mida,2
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de El Mida,6
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de El Mida,1
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Kelibia,94
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Kelibia,287
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Kelibia,300
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Kelibia,187
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Kelibia,81
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Kelibia,57
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Kelibia,39
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Kelibia,44
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Kelibia,20
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Kelibia,52
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Kelibia,242
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Kelibia,415
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Kelibia,296
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Kelibia,126
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Kelibia,59
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Kelibia,25
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Kelibia,18
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Kelibia,0
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Kelibia,23
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Kelibia,31
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Kelibia,32
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Kelibia,16
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Kelibia,10
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Kelibia,5
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Kelibia,5
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Kelibia,5
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Kelibia,4
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Kelibia,12
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Kelibia,30
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Kelibia,34
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Kelibia,24
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Kelibia,7
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Kelibia,3
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Kelibia,2
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Kelibia,1
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Kelibia,-1
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Hammam El Guezaz,14
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Hammam El Guezaz,39
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Hammam El Guezaz,49
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Hammam El Guezaz,25
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Hammam El Guezaz,8
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Hammam El Guezaz,7
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Hammam El Guezaz,7
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Hammam El Guezaz,9
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Hammam El Guezaz,4
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Hammam El Guezaz,8
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Hammam El Guezaz,54
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Hammam El Guezaz,107
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Hammam El Guezaz,67
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Hammam El Guezaz,41
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Hammam El Guezaz,11
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Hammam El Guezaz,5
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Hammam El Guezaz,2
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Hammam El Guezaz,0
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Hammam El Guezaz,1
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Hammam El Guezaz,3
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Hammam El Guezaz,4
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Hammam El Guezaz,7
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Hammam El Guezaz,3
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Hammam El Guezaz,2
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Hammam El Guezaz,1
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Hammam El Guezaz,0
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Hammam El Guezaz,0
28007659,2014-01-01 00:00:00,Rural,Féminin,15-19 ans,Délégation de Hammam El Guezaz,1
28007659,2014-01-01 00:00:00,Rural,Féminin,20-24 ans,Délégation de Hammam El Guezaz,6
28007659,2014-01-01 00:00:00,Rural,Féminin,25-29 ans,Délégation de Hammam El Guezaz,14
28007659,2014-01-01 00:00:00,Rural,Féminin,30-34 ans,Délégation de Hammam El Guezaz,5
28007659,2014-01-01 00:00:00,Rural,Féminin,35-39 ans,Délégation de Hammam El Guezaz,5
28007659,2014-01-01 00:00:00,Rural,Féminin,40-44 ans,Délégation de Hammam El Guezaz,1
28007659,2014-01-01 00:00:00,Rural,Féminin,45-49 ans,Délégation de Hammam El Guezaz,1
28007659,2014-01-01 00:00:00,Rural,Féminin,50-59 ans,Délégation de Hammam El Guezaz,1
28007659,2014-01-01 00:00:00,Rural,Féminin,60+ ans,Délégation de Hammam El Guezaz,0
28007659,2014-01-01 00:00:00,Communal,Masculin,15-19 ans,Délégation de Beni Khalled,57
28007659,2014-01-01 00:00:00,Communal,Masculin,20-24 ans,Délégation de Beni Khalled,126
28007659,2014-01-01 00:00:00,Communal,Masculin,25-29 ans,Délégation de Beni Khalled,145
28007659,2014-01-01 00:00:00,Communal,Masculin,30-34 ans,Délégation de Beni Khalled,62
28007659,2014-01-01 00:00:00,Communal,Masculin,35-39 ans,Délégation de Beni Khalled,29
28007659,2014-01-01 00:00:00,Communal,Masculin,40-44 ans,Délégation de Beni Khalled,11
28007659,2014-01-01 00:00:00,Communal,Masculin,45-49 ans,Délégation de Beni Khalled,12
28007659,2014-01-01 00:00:00,Communal,Masculin,50-59 ans,Délégation de Beni Khalled,30
28007659,2014-01-01 00:00:00,Communal,Masculin,60+ ans,Délégation de Beni Khalled,8
28007659,2014-01-01 00:00:00,Communal,Féminin,15-19 ans,Délégation de Beni Khalled,24
28007659,2014-01-01 00:00:00,Communal,Féminin,20-24 ans,Délégation de Beni Khalled,100
28007659,2014-01-01 00:00:00,Communal,Féminin,25-29 ans,Délégation de Beni Khalled,157
28007659,2014-01-01 00:00:00,Communal,Féminin,30-34 ans,Délégation de Beni Khalled,94
28007659,2014-01-01 00:00:00,Communal,Féminin,35-39 ans,Délégation de Beni Khalled,33
28007659,2014-01-01 00:00:00,Communal,Féminin,40-44 ans,Délégation de Beni Khalled,18
28007659,2014-01-01 00:00:00,Communal,Féminin,45-49 ans,Délégation de Beni Khalled,16
28007659,2014-01-01 00:00:00,Communal,Féminin,50-59 ans,Délégation de Beni Khalled,9
28007659,2014-01-01 00:00:00,Communal,Féminin,60+ ans,Délégation de Beni Khalled,2
28007659,2014-01-01 00:00:00,Rural,Masculin,15-19 ans,Délégation de Beni Khalled,35
28007659,2014-01-01 00:00:00,Rural,Masculin,20-24 ans,Délégation de Beni Khalled,72
28007659,2014-01-01 00:00:00,Rural,Masculin,25-29 ans,Délégation de Beni Khalled,63
28007659,2014-01-01 00:00:00,Rural,Masculin,30-34 ans,Délégation de Beni Khalled,36
28007659,2014-01-01 00:00:00,Rural,Masculin,35-39 ans,Délégation de Beni Khalled,16
28007659,2014-01-01 00:00:00,Rural,Masculin,40-44 ans,Délégation de Beni Khalled,14
28007659,2014-01-01 00:00:00,Rural,Masculin,45-49 ans,Délégation de Beni Khalled,11
28007659,2014-01-01 00:00:00,Rural,Masculin,50-59 ans,Délégation de Beni Khalled,13
28007659,2014-01-01 00:00:00,Rural,Masculin,60+ ans,Délégation de Beni Khalled,4
